schema_version,case,method,kappa,run_id,reference_epoch,H_step,iteration,action,stop_reason,N_H,DoF_H,N_ref,N_amb,ell,kappa_H_max,mu_H,rho_amb,eta_H,Theta_loc,U_prac,reference_energy_error,reference_L2_error,exact_energy_error,exact_L2_error,relative_exact_energy_error,relative_exact_L2_error,reference_error_ratio,reference_log_improvement,reference_dof_log_slope,marked_H,rebuilt_correctors,ambient_refined_elements,time_mesh,time_corrector,time_certificate,time_solve,time_estimator,time_total_cumulative,peak_memory_mb
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,0,2,10,FormCoarseMarking,formed reference-residual coarse marking,166,155,3201,3649,3,4,,0.25,7.1171928102306738,0.084661838746289367,3.5329358956471668,0.47471056274236056,0.28368719951296928,2.3795997628628567,0.05594360592757941,0.55954834636670514,0.35234710718854895,0.77998580642614967,0.24847955635361674,1.1603170228382214,59,0,0,0,0,0,0.00072656900000000004,0.42043538499999999,3.829187954,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,0,3,11,RefineCoarse,coarse mesh refined while preserving the reference epoch,206,195,3201,4273,3,4,,0.25,7.1171928102306738,0.084661838746289367,3.5329358956471668,,,,,,,,,,59,0,1248,0.067387986999999996,0,0,0,0,3.8966606009999998,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,0,3,12,AcceptLocalization,reference localization certificate accepted,206,195,3201,4273,3,4,,0.25,7.1171928102306738,0.082229182763302017,3.5329358956471668,,,,,,,,,,0,376,0,0,0.15593750300000001,0.75438908999999998,0,0,4.8070813139999995,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,0,3,13,CompleteReferenceEpoch,completed scheduled reference epoch on inherited coarse mesh,206,195,3201,4273,3,4,,0.25,5.5353451642448386,0.082229182763302017,2.746913074326363,0.3774095141094263,0.21135098274341096,2.0575664913297795,0.04484039342150839,0.48382418998815263,0.28241624123617759,0.79503079082370787,0.22937443448195635,1.062467716057101,0,0,0,0,0,0,0.00078768900000000005,0.424581869,5.2325475319999999,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,1,3,14,RefreshReferenceEpoch,promoted ambient mesh to reference; inherited coarse mesh and ell,206,195,4273,4273,3,4,,0.25,5.5353451642448386,0.082229182763302017,2.746913074326363,,,,,,,,,,0,0,0,0.083664693999999998,0,0,0,0,5.3163076949999999,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,1,3,15,AcceptCoarse,coarse resolution recorded for posterior convergence diagnostics; ambient-ratio gate accepted,206,195,4273,4273,3,4,,0.25,5.5353451642448386,0.082229182763302017,2.746913074326363,,,,,,,,,,0,0,0,0.00015045999999999999,0,0,0,0,5.3165376149999997,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,1,3,16,AcceptLocalization,reference localization certificate accepted,206,195,4273,4273,3,4,,0.25,5.5353451642448386,0.076631210018318852,2.746913074326363,,,,,,,,,,0,376,0,0,0.221210612,0.79891448899999995,0,0,6.3367584460000002,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,1,3,17,FormCoarseMarking,formed reference-residual coarse marking,206,195,4273,4273,3,4,,0.25,7.2108443068479398,0.076631210018318852,3.5759740590615157,0.42377054498086253,0.22485878745586502,1.9655513684456116,0.040242422870407933,0.46218741735638835,0.25345704929177815,,,,79,0,0,0,0,0,0.0010994780000000001,0.60285725199999995,6.9408134760000006,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,1,4,18,RefineCoarse,coarse mesh refined while preserving the reference epoch,258,247,4273,5105,3,4,,0.25,7.2108443068479398,0.076631210018318852,3.5759740590615157,,,,,,,,,,79,0,1664,0.084754962000000003,0,0,0,0,7.0256741780000009,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,1,4,19,AcceptLocalization,reference localization certificate accepted,258,247,4273,5105,3,4,,0.25,7.2108443068479398,0.078129136794313603,3.5759740590615157,,,,,,,,,,0,480,0,0,0.22887411099999999,1.074988295,0,0,8.3296509039999993,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,1,4,20,FormCoarseMarking,formed reference-residual coarse marking,258,247,4273,5105,3,4,,0.25,5.5526511488633616,0.078129136794313603,2.7541448376186564,0.33894719845103916,0.18970299580193084,1.6519574990359793,0.034780292393397784,0.38844773141988975,0.21905515758640301,0.79983661551169394,0.22334780278250338,0.99228902164646848,112,0,0,0,0,0,0.0011172280000000001,0.59835732799999997,8.9292387000000009,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,1,5,21,RefineCoarse,coarse mesh refined while preserving the reference epoch,351,339,4273,6497,3,4,,0.25,5.5526511488633616,0.078129136794313603,2.7541448376186564,,,,,,,,,,112,0,2784,0.10442462399999999,0,0,0,0,9.0337980340000001,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,1,5,22,AcceptLocalization,reference localization certificate accepted,351,339,4273,6497,3,4,,0.25,5.5526511488633616,0.066592446977387684,2.7541448376186564,,,,,,,,,,0,665,0,0,0.24947813299999999,1.541016626,0,0,10.824441603,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,1,5,23,FormCoarseMarking,formed reference-residual coarse marking,351,339,4273,6497,3,4,,0.25,4.0703876185311438,0.066592446977387684,2.016136513800598,0.23536049832454736,0.096060854884178093,1.2802836550482921,0.020365897871852674,0.30105089366263538,0.12826962226902211,0.69438691159013999,0.36472596433013565,1.1848421113097019,144,0,0,0,0,0,0.001274809,0.61576916299999995,11.441629095000001,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,1,6,24,RefineCoarse,coarse mesh refined while preserving the reference epoch,460,447,4273,8193,3,4,,0.25,4.0703876185311438,0.066592446977387684,2.016136513800598,,,,,,,,,,144,0,3392,0.13133246700000001,0,0,0,0,11.573131372000001,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,1,6,25,AcceptLocalization,reference localization certificate accepted,460,447,4273,8193,3,4,,0.25,4.0703876185311438,0.067659151170924345,2.016136513800598,,,,,,,,,,0,882,0,0,0.27254834100000003,2.2545266430000002,0,0,14.100397476000001,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,1,6,26,CompleteReferenceEpoch,completed scheduled reference epoch on inherited coarse mesh,460,447,4273,8193,3,4,,0.25,2.5605921004580923,0.067659151170924345,1.2684702480170527,0.1475458722618215,0.052751551886600398,1.0203807912384888,0.014598218682967897,0.23993632025783149,0.091943306798804678,0.62689309936098536,0.46697924832224058,1.726737128310661,0,0,0,0,0,0,0.0014313380000000001,0.62009088700000004,14.722103331000001,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,2,6,27,RefreshReferenceEpoch,promoted ambient mesh to reference; inherited coarse mesh and ell,460,447,8193,8193,3,4,,0.25,2.5605921004580923,0.067659151170924345,1.2684702480170527,,,,,,,,,,0,0,0,0.21846542599999999,0,0,0,0,14.940757916999999,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,2,6,28,AcceptCoarse,coarse resolution recorded for posterior convergence diagnostics; ambient-ratio gate accepted,460,447,8193,8193,3,4,,0.25,2.5605921004580923,0.067659151170924345,1.2684702480170527,,,,,,,,,,0,0,0,0.0002765,0,0,0,0,14.941190716000001,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,2,6,29,AcceptLocalization,reference localization certificate accepted,460,447,8193,8193,3,4,,0.25,2.5605921004580923,0.061576917828735978,1.2684702480170527,,,,,,,,,,0,882,0,0,0.54654875000000003,2.2598439859999999,0,0,17.747770892000002,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,2,6,30,FormCoarseMarking,formed reference-residual coarse marking,460,447,8193,8193,3,4,,0.25,3.5500727870478181,0.061576917828735978,1.7573543904346225,0.18214410648360435,0.060428353297264745,0.88545875833879406,0.012038927396179084,0.20821022694250013,0.075824237131842068,,,,202,0,0,0,0,0,0.0023398970000000001,1.328071692,19.078371891,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,2,7,31,RefineCoarse,coarse mesh refined while preserving the reference epoch,626,610,8193,10799,3,4,,0.25,3.5500727870478181,0.061576917828735978,1.7573543904346225,,,,,,,,,,202,0,5200,0.19711052600000001,0,0,0,0,19.275710756999999,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,2,7,32,AcceptLocalization,reference localization certificate accepted,626,610,8193,10799,3,4,,0.25,3.5500727870478181,0.053455742016633549,1.7573543904346225,,,,,,,,,,0,1211,0,0,0.60600704699999997,3.2978613220000002,0,0,23.179829755,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,2,7,33,FormCoarseMarking,formed reference-residual coarse marking,626,610,8193,10799,3,4,,0.25,2.5870872856285483,0.053455742016633549,1.2794063107437053,0.13069542129047731,0.035469373997842682,0.70092893093298214,0.0085910303545351126,0.16481916340623112,0.05410850164408066,0.71753856775070468,0.33192857983034502,1.077256907476519,242,0,0,0,0,0,0.0026592669999999999,1.355173714,24.537911126000001,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,2,8,34,RefineCoarse,coarse mesh refined while preserving the reference epoch,808,790,8193,13699,3,4,,0.25,2.5870872856285483,0.053455742016633549,1.2794063107437053,,,,,,,,,,242,0,5792,0.24343758099999999,0,0,0,0,24.781641745999998,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,2,8,35,AcceptLocalization,reference localization certificate accepted,808,790,8193,13699,3,4,,0.25,2.5870872856285483,0.053669073948792681,1.2794063107437053,,,,,,,,,,0,1573,0,0,0.67312629400000001,4.5850694809999997,0,0,30.040155000999999,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,2,8,36,FormCoarseMarking,formed reference-residual coarse marking,808,790,8193,13699,3,4,,0.25,1.8063015843896091,0.053669073948792681,0.89330307932269848,0.094156555874855927,0.02877397768135569,0.5859965320525774,0.0077641208396346502,0.13779351073909821,0.048900414488053053,0.72042734890909543,0.32791070289580199,1.284857704635137,328,0,0,0,0,0,0.0029892460000000001,1.3947748390000001,31.438233735999997,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,2,9,37,RefineCoarse,coarse mesh refined while preserving the reference epoch,1078,1054,8193,17925,3,4,,0.25,1.8063015843896091,0.053669073948792681,0.89330307932269848,,,,,,,,,,328,0,8432,0.308030001,0,0,0,0,31.746640527,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,2,9,38,AcceptLocalization,reference localization certificate accepted,1078,1054,8193,17925,3,4,,0.25,1.8063015843896091,0.050275335541228608,0.89330307932269848,,,,,,,,,,0,2107,0,0,0.79188719799999996,6.5369004860000004,0,0,39.075855529999998,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,2,9,39,CompleteReferenceEpoch,completed scheduled reference epoch on inherited coarse mesh,1078,1054,8193,17925,3,4,,0.25,1.1768398567807736,0.050275335541228608,0.58176601436907571,0.060428497113750826,0.0096814136705850231,0.49600298421409578,0.0057706484574633855,0.11663207680177459,0.03634501668164173,0.64178746293637512,0.44349808471909069,1.5383177896118285,0,0,0,0,0,0,0.0034476350000000001,1.4874354009999999,40.567164784999996,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,3,9,40,RefreshReferenceEpoch,promoted ambient mesh to reference; inherited coarse mesh and ell,1078,1054,17925,17925,3,4,,0.25,1.1768398567807736,0.050275335541228608,0.58176601436907571,,,,,,,,,,0,0,0,0.56128504899999998,0,0,0,0,41.128871482999998,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,3,9,41,AcceptCoarse,coarse resolution recorded for posterior convergence diagnostics; ambient-ratio gate accepted,1078,1054,17925,17925,3,4,,0.25,1.1768398567807736,0.050275335541228608,0.58176601436907571,,,,,,,,,,0,0,0,0.00058845000000000002,0,0,0,0,41.129807972000002,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,3,9,42,AcceptLocalization,reference localization certificate accepted,1078,1054,17925,17925,3,4,,0.25,1.1768398567807736,0.049645211096522542,0.58176601436907571,,,,,,,,,,0,2107,0,0,1.624828229,6.6299419860000004,0,0,49.385011775999999,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,3,9,43,FormCoarseMarking,formed reference-residual coarse marking,1078,1054,17925,17925,3,4,,0.25,1.58900644036357,0.049645211096522542,0.78545924252505905,0.076218412676953493,0.013013371720317819,0.39180446598888341,0.0034127997224038739,0.092130434170723086,0.021494683614254825,,,,396,0,0,0,0,0,0.0059680619999999997,3.4166479660000002,52.808058883999998,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,3,10,44,RefineCoarse,coarse mesh refined while preserving the reference epoch,1379,1354,17925,22735,3,4,,0.25,1.58900644036357,0.049645211096522542,0.78545924252505905,,,,,,,,,,396,0,9616,0.46132425799999999,0,0,0,0,53.269879291000002,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,3,10,45,AcceptLocalization,reference localization certificate accepted,1379,1354,17925,22735,3,4,,0.25,1.58900644036357,0.04965837941513631,0.78545924252505905,,,,,,,,,,0,2708,0,0,1.8781334869999999,9.3571173309999995,0,0,64.505673228000006,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,3,10,46,FormCoarseMarking,formed reference-residual coarse marking,1379,1354,17925,22735,3,4,,0.25,1.0799554191588352,0.04965837941513631,0.53383189031190614,0.052436787999381229,0.0094961552493864326,0.31347941578971716,0.0030613460248354622,0.07371277559942542,0.019281138534330847,0.68798058313849897,0.37399466362946099,1.518753108714066,563,0,0,0,0,0,0.00677219,3.576036545,68.089028271999993,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,3,11,47,RefineCoarse,coarse mesh refined while preserving the reference epoch,1830,1797,17925,29893,3,4,,0.25,1.0799554191588352,0.04965837941513631,0.53383189031190614,,,,,,,,,,563,0,14288,0.58699504300000005,0,0,0,0,68.676723113999998,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,3,11,48,AcceptLocalization,reference localization certificate accepted,1830,1797,17925,29893,3,4,,0.25,1.0799554191588352,0.04975257110726676,0.53383189031190614,,,,,,,,,,0,3602,0,0,2.3068851800000001,14.255548152999999,0,0,85.239886425999998,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,3,11,49,FormCoarseMarking,formed reference-residual coarse marking,1830,1797,17925,29893,3,4,,0.25,0.67007752906955675,0.04975257110726676,0.33122924198087411,0.032604440344539291,0.0040469373885283532,0.25975829166955972,0.0025859499066848155,0.061080580412886019,0.016286972458890752,0.6217856125154736,0.47515992006925745,1.6792632874590907,650,0,0,0,0,0,0.0077726189999999997,3.9231419010000002,89.171523575000009,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,3,12,50,RefineCoarse,coarse mesh refined while preserving the reference epoch,2303,2266,17925,37437,3,4,,0.25,0.67007752906955675,0.04975257110726676,0.33122924198087411,,,,,,,,,,650,0,15072,0.73432828800000005,0,0,0,0,89.906723552000003,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,3,12,51,AcceptLocalization,reference localization certificate accepted,2303,2266,17925,37437,3,4,,0.25,0.67007752906955675,0.049756037464738334,0.33122924198087411,,,,,,,,,,0,4544,0,0,2.8095841899999998,19.513320243999999,0,0,112.23053527500001,2399.39453125
4,S,PALOD,16,S_PALOD_k16_r0_208ea2dddf468a24,3,12,52,CompleteTrajectory,fixed H-step trajectory complete,2303,2266,17925,37437,3,4,,0.25,0.43771534975534865,0.049756037464738334,0.21636926741179963,0.021912047795064185,0.0030123090256868341,0.23861502111432001,0.0025345989745476916,0.056108869099879784,0.015963551183291524,0.67205716655504844,0.3974118727988275,1.7286544449854386,0,0,0,0,0,0,0.0090255379999999996,4.3574948249999998,116.59795346700001,2399.39453125
